id,title ,image_link ,country ,years ,director_description,leader,star ,description,all_tags,imdb,language,time_length,
200,教父2 The Godfather: Part Ⅱ,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg, 美国,1974-12-12(纽约首映),弗朗西斯·福特·科波拉,"['阿尔·帕西诺', '罗伯特·杜瓦尔', '黛安·基顿', '罗伯特·德尼罗', '约翰·凯泽尔', '塔莉娅·夏尔', '李·斯特拉斯伯格', '迈克尔·V·格佐', 'G·D·斯普拉德林', '理查德·布赖特', '加斯通·莫辛', '汤姆·罗斯奎', '布鲁诺·柯比', '弗兰克·西维罗', '弗朗西丝卡·德·萨维奥', '摩甘娜金', '玛丽亚娜·希尔', '莱奥波多·特里耶斯泰', '多米尼克·查尼斯', 'Amerigo Tot', '特洛伊·多纳胡', '约翰·阿普雷亚', '乔·斯皮内尔', '阿贝·维高达', '吉亚尼·罗素', 'Maria Carta', '菲伊·斯潘', '哈利·戴恩·斯坦通', '卡明·卡里迪', '丹尼·爱罗', '威廉·鲍尔斯', '约瑟夫·德拉·索尔特', '卡门·阿尔根齐亚诺', '乔·罗·格里普', 'Ezio Flagello', '凯瑟琳·贝勒', 'Saveria Mazzola', 'Tito Alba', '彼得·多纳特', '汤姆·达尔格伦', 'Phil Feldman', '罗杰·科曼', '伊凡·科尔', '艾丽卡·约恩', 'Teresa Tirelli', '詹姆斯·肯恩', 'Italia Coppola', '罗曼·科波拉', '索菲亚·科波拉', '朱莉·格雷格', 'George Holmes', 'Buck Houghton', 'Shep Houghton', '小杉正一', '加里·库尔茨', 'Laura Lyons', '理查德·麦瑟森', '约翰·梅根纳', 'Harrison Ressler', 'Al Roberts', 'Hank Robinson', 'Filomena Spagnuolo']",9.2,"
                                　　迈克尔（阿尔·帕西诺 饰）是美利坚黑手党科利昂家族的头目。 迈克尔的父亲维托·安多里尼（罗伯特·德尼罗 饰）出生于意大利科利昂镇。1901年，维托的父亲安东尼奥、兄长保罗、母亲（玛丽亚·卡塔 饰）都死于黑手党西乔家族之手。9岁的维托只得漂洋过海逃亡美利坚谋生。入境时，海关官员（理查德·沃森 饰）将其名姓登记为维托·科利昂。 1958年，迈克尔为儿子安东尼（詹姆斯·古纳瑞斯 饰）举办了初领圣体的聚会，不想当晚便遭遇暗杀。迈克尔侥幸躲过一劫，两名杀手却被人灭口。 维托在异国他乡如何生存？他身负的血海深仇能否得报？想要迈克尔性命的是谁？将杀手灭口的又是谁？
                        ",剧情/犯罪,https://www.imdb.com/title/tt0071562, 英语 / 意大利语 / 西班牙语 / 拉丁语 / 西西里语,202分钟
201,指环王2：双塔奇兵 The Lord of the Rings: The Two Towers,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p909265336.jpg, 美国 / 新西兰,2003-04-25(中国大陆),彼得·杰克逊,"['伊利亚·伍德', '西恩·奥斯汀', '多米尼克·莫纳汉', '奥兰多·布鲁姆', '维果·莫腾森', '伊恩·麦克莱恩', '凯特·布兰切特', '比利·博伊德', '杰德·布罗菲', '丽芙·泰勒', '安迪·瑟金斯', '米兰达·奥图', '雨果·维文', '布拉德·道里夫', '卡卢姆·吉廷斯', '伯纳德·希尔', '布鲁斯·霍普金斯', '克里斯托弗·李', '纳撒尼尔·利斯', '罗宾·马尔科姆', '约翰·贝西', '萨拉·贝克', '克雷格·帕克', '布鲁斯·菲利普斯', 'Robert Pollock', '约翰·瑞斯-戴维斯', '奥利维亚·田內', '卡尔·厄本', '史蒂芬·乌瑞', '大卫·文翰', '菲利普·格里夫', '肖恩·宾', '约翰·诺贝尔', 'Jarl Benzon', 'Jørn Benzon', 'Ben Britton', '阿利斯泰尔·布朗宁', 'Sean Button', 'Robert Catto', '罗德尼·库克', '卡尔洛斯德林克沃特', '西奥沙福瓦', '本·弗兰舍姆', 'Jonathan Harding', 'Lucas Hayward', '丹·汉纳', 'Paul Holmes', '杰森霍德', '彼得·杰克逊', 'Sam Kelly', 'Sandro Kopp']",9.1,"
                                    　　第二部在延续第一部风格的同时，故事呈现出多线发展的格局，情节有了更高的观赏性。
                                        
                                    　　第一部结尾，博罗米尔被强兽人杀死之后，两个哈比族人皮平和梅利也被强兽人绑架，阿拉贡、精灵莱戈拉斯（奥兰多•布鲁姆 饰）、侏儒金利一路追踪强兽人，营救皮平和梅利，遇到了“复活”的白袍巫师甘道夫（伊恩•麦凯伦 饰）。此时，投降索伦的白袍巫师萨鲁曼控制了人类洛汉王国的国王，并派出大量的强兽人军队，准备消灭人类。阿拉贡、莱戈拉斯和金利在甘道夫的带领下，帮助洛汉王国对抗邪恶力量的入侵。
                                        
                                    　　幸运的皮平和梅利被会说话的树精救了出来，并且遇到“复活”的甘道夫，在甘道夫的授意下，树精保护了两人的安全，并且带他们参加树精大会，大会上，树精们讨论对待中土大战的态度：是继续当中立者，逆来顺受，还是奋起反抗？
                                        
                                    　　身负重任的佛罗多(伊莱贾•伍德 饰)和山姆继续向末日山脉前进，一路上被咕噜跟踪，弗罗多依靠...
                            ",剧情/动作/奇幻/冒险,https://www.imdb.com/title/tt0167261, 英语 / 辛达林语 / 古代英语,179分钟
202,狮子王 The Lion King,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg, 美国,1995-07-15(中国大陆),罗杰·阿勒斯,"['乔纳森·泰勒·托马斯', '马修·布罗德里克', '杰瑞米·艾恩斯', '詹姆斯·厄尔·琼斯', '莫伊拉·凯利', '内森·连恩', '尼基塔·卡兰姆', '厄尼·萨贝拉', '乌比·戈德堡', '罗温·艾金森']",9.0,"
                                　　辛巴是狮子王国的小王子，他的父亲穆法沙是一个威严的国王。然而叔叔刀疤却对穆法沙的王位觊觎已久。
                                    
                                　　要想坐上王位宝座，刀疤必须除去小王子。于是，刀疤利用种种借口让辛巴外出，然后伺机大开杀戒，无奈被穆法沙即时来救。在反复的算计下，穆法沙惨死在刀疤手下，刀疤别有用心的劝辛巴离开，一方面派人将他赶尽杀绝。
                                    
                                　　辛巴逃亡中遇到了机智的丁满和善良的彭彭，他们抚养辛巴长成雄壮的大狮子，鼓励他回去森林复国。在接下来一场复国救民的斗争中，辛巴真正长成一个坚强的男子汉，领会了责任的真谛。
                        ",动画/歌舞/冒险,https://www.imdb.com/title/tt0110357, 英语 / 斯瓦希里语 / 科萨语 / 祖鲁语,89 分钟
203,大闹天宫,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg, 中国大陆,1961(中国大陆),万籁鸣,"['邱岳峰', '富润生', '毕克', '尚华', '于鼎', '李梓', '刘广宁']",9.3,"
                                　　话说在东土傲来国有一座花果山，山上有一尊石猴吸收日精月华化身为一只神猴（邱岳峰 音），统领着山中的猴子猴孙。为求得一件称心的宝贝，神猴孙大圣潜入龙宫，强硬求来大禹治水时的定海神针如意金箍棒。东海龙王（毕克 音）心有不甘，于是上天将此事诉诸玉帝（富润生 音）。玉皇大帝命令太白金星（尚华 音）下界招安，许以爵位。不知有诈的孙大圣欣然前往，却发现只是负责养马的弼马温。得知受骗的猴王反下天庭，与天兵天将在花果山展开大战……
                                    
                                　　本片根据古典名著《西游记》中的故事改编，前后历时4年创作，并荣获1962年捷克斯洛伐克卡罗维发利国际电影节短片特别奖、1978年英国伦敦国际电影节年度杰出电影奖、1982年厄瓜多尔第四届国际儿童电影节三等奖、第二届中国电影“百花奖”最佳美术片奖。
                        ",动画/奇幻,https://www.imdb.com/title/tt0059855, 汉语普通话,114分钟
204,窃听风暴 Das Leben der Anderen,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg, 德国,2006-03-23(德国),弗洛里安·亨克尔·冯·多纳斯马尔克,"['乌尔里希·穆埃', '马蒂娜·格德克', '塞巴斯蒂安·科赫', '乌尔里希·图库尔', '托马斯·蒂梅', '汉斯-尤韦·鲍尔', '沃克马·克莱纳特', '马提亚斯·布伦纳', '查理·哈纳', '赫伯特·克瑙普', '巴斯蒂安·特罗斯特', '玛丽·格鲁伯', '维尔纳·德恩', '马丁·布拉姆马赫', '托马斯·阿诺德', '辛纳克·勋纳曼', '路德韦格·布洛克伯格', '迈克尔·格伯', '吉塔·施维赫夫', '希尔德加德·斯罗德', '伊嘉·比肯费尔德', '凯·伊沃·保利兹', '克劳斯·芒斯特']",9.1,"
                                　　1984年的东德，整个社会笼罩在国家安全局的高压统治之下，特工魏斯曼（乌尔利希·穆厄 饰）奉命监听剧作家德莱曼（塞巴斯蒂安·寇治 饰）及其女友演员克里斯蒂娜（玛蒂娜·杰蒂克 饰）的生活，监听过程中，魏斯曼渐渐对这家人的生活产生了兴趣，开始暗中帮助他们。一篇刊登在西德《明 镜》报上的文章引起了特工头目的注意，他们认为这篇文章是德莱曼写的，并逮捕了克里斯蒂娜，希望能够从她口中得出她丈夫的秘密？而审问克里斯蒂娜的正是魏斯曼……
                        ",剧情/悬疑,https://www.imdb.com/title/tt0405094, 德语,137分钟
205,指环王1：魔戒再现 The Lord of the Rings: The Fellowship of the Ring,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1354436051.jpg, 新西兰 / 美国,2002-04-04(中国大陆),彼得·杰克逊,"['伊利亚·伍德', '西恩·奥斯汀', '伊恩·麦克莱恩', '奥兰多·布鲁姆', '维果·莫腾森', '多米尼克·莫纳汉', '比利·博伊德', '克里斯托弗·李', '马尔顿·索克斯', '梅根·爱德华兹', '伊安·霍姆', 'Michael Elsworth', '凯特·布兰切特', '阿兰·霍华德', '马克·弗格森', '肖恩·宾', '萨拉·贝克', 'Noel Appleby', '劳伦斯·马克奥雷', '安迪·瑟金斯', '彼得·麦肯齐', 'Sarah McLeod', '伊恩·穆内', '克雷格·帕克', '卡梅隆·罗德', '约翰·瑞斯-戴维斯', 'Martyn Sanderson', 'Harry Sinclair', '丽芙·泰勒', '大卫·韦瑟莱', '雨果·维文', '菲利普·格里夫', '威廉·约翰逊', '伊丽莎白·穆迪', '布莱恩·瑟金特', 'Gino Acevedo', 'Jarl Benzon', 'Jørn Benzon', 'Ben Britton', '杰德·布罗菲', '诺曼·凯茨', '兰德尔·威廉·库克', '萨比恩·克洛森', '西奥沙福瓦', '本·弗兰舍姆', 'Jonathan Harding', 'Taea Hartwell', '彼得·杰克逊', 'Sam Kelly', '艾伦·李']",9.0,"
                                    　　比尔博•巴金斯是100多岁的哈比人，住在故乡夏尔，生性喜欢冒险，在年轻时的一次探险经历中，他从怪物咕噜手中得到了至尊魔戒，这枚戒指是黑暗魔君索伦打造的至尊魔戒，拥有奴役世界的邪恶力量，能够统领其他几枚力量之戒，在3000年前的人类联盟和半兽人大军的战役中，联盟取得了胜利 ，并得到了至尊魔戒，数千年的辗转后，魔戒落到咕噜手中，被比尔博碰巧得到。
                                        
                                    　　因为和魔戒的朝夕相处，比尔博的心性也受到了影响，在他111岁的生日宴会上，他决定把一切都留给侄子佛罗多(伊莱贾‧伍德 饰)，继续冒险。
                                        
                                    　　比尔博的好朋友灰袍巫师甘道夫（伊恩‧麦凯伦 饰）知道至尊魔戒的秘密，同时，黑暗魔君索伦已经知道他的魔戒落在哈比族的手中。索伦正在重新建造要塞巴拉多，集结无数的半兽人，准备以大军 夺取魔戒，并且征服全世界。
                                        
                                    　　甘道夫说服佛罗多将魔戒护送到精灵王国瑞文希尔，佛罗多在好朋友山姆、皮平和...
                            ",剧情/动作/奇幻/冒险,https://www.imdb.com/title/tt0120737, 英语 / 辛达林语,178分钟
206,"两杆大烟枪 Lock, Stock and Two Smoking Barrels",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg, 英国,1998-08-28(英国),盖·里奇,"['杰森·弗莱明', '德克斯特·弗莱彻', '尼克·莫兰', '杰森·斯坦森', '斯蒂文·麦金托什', '斯汀', '维尼·琼斯']",9.1,"
                                　　艾迪（尼克·莫伦）思维敏捷，是个玩牌高手。在三个好友的支持下，艾迪携巨资参加了黑社会的高额赌局，不想落入圈套，欠下50万的赌债。为了还清赌债，艾迪和朋友们绞尽脑汁，最终算计到一群毒贩身上，并为打劫购买了两杆老式烟枪。
                                    
                                　　不想这群不安分的毒贩，正惦念着他们毒品供应商的钱，并在同一天实施了打劫。在毒贩们费尽周折，把毒品供应商熨的整整齐齐的钱款拿到手后，艾迪他们幸运的坐享其成。可是他们不知道，这看似简单的抢劫案背后，更有厉害的角色参与其中。他们手里的两杆破烟枪也隐藏着不少故事。
                                    
                                　　在无知与莽撞中置身漩涡的他们能侥幸脱身么？笑料迭出的偶发事件里，穿插着小人物与大人物的辛酸幽默。
                        ",剧情/喜剧/犯罪,https://www.imdb.com/title/tt0120735, 英语,107分钟
207,猫鼠游戏 Catch Me If You Can,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg, 美国 / 加拿大,2003-04-11(中国大陆),史蒂文·斯皮尔伯格,"['莱昂纳多·迪卡普里奥', '汤姆·汉克斯', '克里斯托弗·沃肯', '马丁·辛', '艾米·亚当斯', '詹妮弗·加纳', '伊丽莎白·班克斯', '纳塔莉·贝伊', '詹姆斯·布洛林', '艾伦·旁派', '南希·利内翰', '布莱恩·豪威 ', '弗兰克·约翰·休斯', '克里斯·埃里斯']",9.0,"
                                    　　弗兰克（莱昂纳多·迪卡普里奥 Leonardo DiCaprio饰）是FBI有史以来年龄最小的通缉犯。他的犯罪手段神通广大，伪装身份的能力超乎常人，全美各地几乎都留下他的犯罪足迹。乔装医生、律师、飞行员，统统都是他曾经的身份。当然，弗兰克凭着这个“本领”，骗取了高达几百万的金额。
                                        
                                    　　活得逍遥快乐的弗兰克这次又成功伪造了一份学历证明，去医院做起了大夫。弗兰克不但在这里认识了护士布雷达（艾米·亚当斯 Amy Adams饰），二人擦出爱火花，还通过布雷达的父亲得到了一份检察官助理的优差。然而，这只是暴风雨前夕——一双眼睛已经盯住了弗兰克，誓要把他绳之于法不可。这就是FBI探员卡尔（汤姆·汉克斯 Tom Hanks饰）。
                                        
                                    　　在研究追捕弗兰克的过程中，卡尔领教到这个犯罪天才的过人智商。他屡次被弗兰克这个黄毛小子捉弄，心里又恨又不得不佩服。每当弗兰克有惊无险地从他的...
                            ",剧情/传记/犯罪,https://www.imdb.com/title/tt0264464, 英语 / 法语,141 分钟
208,美丽心灵 A Beautiful Mind,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg, 美国,2001-12-13(加州首映),朗·霍华德,"['罗素·克劳', '艾德·哈里斯', '詹妮弗·康纳利', '克里斯托弗·普卢默', '保罗·贝坦尼', '亚当·戈德堡', '乔什·卢卡斯', '安东尼·拉普', '贾森·加里-斯坦福德', '贾德·赫希', '奥斯汀·潘德尔顿', '薇薇·卡登尼', '吉莉·西蒙', '维克多·斯坦巴赫', '坦娅·克拉克', '罗伊·辛尼斯', '谢丽尔·霍华德', '兰斯·霍华德', '简·詹金斯', '乔什·帕斯', '瓦伦蒂娜·卡迪纳利', '蒂格尔·F·伯格里', '迈克尔·埃斯佩尔', '艾米·瓦尔兹', '小艾德.朱普', '卡拉·奥奇格罗索', '斯特里奥·萨万特', '迈克尔·阿伯特', '雷吉·奥斯汀', '凯德·比特纳', '理查·布莱恩特', '丹·陈', '乔纳·福尔肯', '法布里奇奥·范特', '斯科特·费恩斯特罗姆', '迈克尔·菲奥里', '塞斯·盖贝尔', '埃文·哈特', '杰森·霍顿', '布莱丝·达拉斯·霍华德', '朗·霍华德', '多里·曼佐尔', '罗伯特·迈尔斯', '里德·彭尼', '米尔斯·彼埃尔', '肖恩·里德']",9.0,"
                                　　本片是关于20世纪伟大数学家小约翰•福布斯-纳什的人物传记片。
                                    
                                　　小约翰•福布斯-纳什（拉塞尔•克劳）在念研究生时，便发表了著名的博弈理论，该理论虽只有短短26页，却在经济、军事等领域产生了深远的影响。但就在小约翰•福布斯-纳什蜚声国际时，他的出众直觉因为精神分裂症受到困扰，然而这并没阻止他向学术上的最高层进军的步伐，在深爱他的妻子艾丽西亚（珍妮弗•康纳利）的鼓励和帮助下，他走得虽然艰缓，却始终没有停步，而最终，凭借十几年的不懈努力和顽强意志，他如愿以偿。
                        ",剧情/传记,https://www.imdb.com/title/tt0268978, 英语,135分钟
209,饮食男女 飲食男女,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg, 中国台湾 / 美国,1994-08-03(美国),李安,"['郎雄', '杨贵媚', '吴倩莲', '王渝文', '张艾嘉', '归亚蕾', '赵文瑄', '陈昭荣', '陈捷文', '卢金城', '唐语谦', '洪其德', '王瑞', '杜满生', '王玨', '陈妤', '左正芬', '许敬民', '聂卓晶', '丁仲']",9.1,"
                                　　台湾中国菜硕果仅存的大师老朱（郎雄）退休后，渐尝老年生活的诸多尴尬：每周日费心做出的一桌丰盛菜肴，并无将三个女儿（杨贵媚、吴倩莲、王渝文）齐齐拉到饭桌的吸引力，已经长大成人的她们，心里藏了许多比陪父亲吃饭更重要的事；多年老友的突然离世，令他在友情这块也有了缺口；而对厨师来讲最重要的味觉的丧失，则将其彻底推到人生的低谷。
                                    
                                　　三个女儿虽各忙各事，却也操心着老朱的晚年生活，计划着为其找个老伴，但她们没料到老朱早已悄无声息地谈起了“黄昏恋”。吃惊过后，老朱最看重的继承了他做菜天赋的二女儿家倩因为自身的生活经历，对父亲、她与父亲的关系有了新的认识，而对老朱来讲更大的惊喜，还在后面。
                        ",剧情/家庭,https://www.imdb.com/title/tt0111797, 汉语普通话 / 闽南语 / 湖南话,124分钟
210,钢琴家 The Pianist,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792376093.jpg, 法国 / 德国 / 英国 / 波兰,2002-05-24(戛纳电影节),罗曼·波兰斯基,"['艾德里安·布洛迪', '托马斯·克莱舒曼', '艾米莉娅·福克斯', '米哈乌·热布罗夫斯基', '埃德·斯托帕德', '穆琳·利普曼', '弗兰克·芬莱', '茱莉亚·蕾娜', '杰西卡·凯特·梅耶尔', '理查德·赖丁斯']",9.2,"
                                　　史标曼（艾德里安•布洛迪 Adrien Brody 饰）是波兰一家电台的钢琴师。二战即将爆发之时，他们全家被迫被赶进华沙的犹太区。在战争的颠沛流离中，家人和亲戚最终被纳粹杀害，而标曼本人也受尽种种羞辱和折磨，他侥幸得到一位朋友的帮助，暂时有了藏身之处。战争愈加猛烈，朋友不得不抛下 他回老家寻得安全的住所养育儿女。此时史标曼恶病缠身，却还要在搜捕中逃亡。在废墟的阁楼上他遇见了一名德国军官，在军官的要求下他弹奏了钢琴曲。美妙的琴声令德国军官萌发了恻隐之心，他暗暗帮助标曼直到俄军对波兰的解放到来……
                                    
                                　　影片根据波兰钢琴家瓦拉迪斯罗•斯皮曼(Wladyslaw Szpilman)的自传体小说《死亡城市》改编。
                        ",剧情/音乐/传记/历史/战争,https://www.imdb.com/title/tt0253474, 英语 / 德语 / 俄语,150分钟
211,黑客帝国 The Matrix,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg, 美国 / 澳大利亚,1999-03-31(美国),莉莉·沃卓斯基,"['基努·里维斯', '劳伦斯·菲什伯恩', '凯瑞-安·莫斯', '雨果·维文', '格洛丽亚·福斯特', '乔·潘托里亚诺', '马库斯·钟', '朱利安·阿拉汗加', '马特·多兰', '贝琳达·麦克洛里', '安东尼雷派克', '罗伯特·泰勒', '阿达·尼科德莫', '罗温·维特', 'Tamara Brown', 'Natalie Tjen', '比尔·扬', 'Chris Scott', '纳许·埃哲顿']",9.0,"
                                　　不久的将来，网络黑客尼奥（基奴李维斯 饰）对这个看似正常的现实世界产生了怀疑。他结识了黑客崔妮蒂（凯莉·安·摩丝 饰），并见到了黑客组织的首领墨菲斯（劳伦斯·菲什伯恩 饰）。墨菲斯告诉他，现实世界其实是由一个名叫“母体”的计算机人工智能系统控制，人们就像他们饲养的动物，没有自由和思想，而尼奥就是能够拯救人类的救世主。
                                    
                                　　可是，救赎之路从来都不会一帆风顺，到底哪里才是真实的世界？如何才能打败那些超人一样的特勤？尼奥是不是人类的希望？这是黑客的帝国，程序和代码欢迎大家的到来。.
                        ",动作/科幻,https://www.imdb.com/title/tt0133093, 英语,136分钟
212,飞越疯人院 One Flew Over the Cuckoo's Nest,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792238287.jpg, 美国,1975-11-19(美国),米洛斯·福尔曼,"['杰克·尼科尔森', '丹尼·德维托', '克里斯托弗·洛伊德', '路易丝·弗莱彻', '威尔·萨姆森', '特德·马克兰德', '布拉德·道里夫', '斯加特曼·克罗索斯', '迈克尔·贝里曼', '彼得·布罗科', '穆瓦科·卡姆布卡', '威廉·达尔', '乔西普·艾利克', '西德尼·拉斯克', '凯·李', '德怀特·马费尔德', '路易莎·莫里茨', '威廉·雷德菲尔德', '菲利普·罗斯', '米米·萨奇席恩', '文森特·斯卡维利', '米斯·斯马尔', '德罗斯·V·史密斯']",9.1,"
                                　　麦克墨菲（杰克·尼科尔森 Jack Nicholson 饰）为了逃避监狱里的强制劳动，装作精神异常，被送进了精神病院，他的到来，给死气沉沉的精神病院带来了剧烈的冲击。
                                    
                                　　麦克要求看棒球比赛的电视转播，挑战了医院严格的管理制度，受到护士长瑞秋（路易丝·弗莱彻 Louise Fletcher 饰）的百般阻挠；麦克带领病人出海捕鱼，振奋了 他们的精神，却让院方头痛不已。院方为了惩处麦克胆大妄为、屡犯院规，决定将他永远留在疯人院。生性自由的麦克再也无法忍受疯人院的生活，他联合病友，高大的印第安人“酋长”，开始自己的计划：飞越疯人院。
                                    
                                　　本片获1975年第48届奥斯卡最佳影片，最佳男、女主角，最佳导演和最佳改编剧本五项大奖。主人公“不自由毋宁死”的精神在当今社会仍有很大的现实意义。
                        ",剧情,https://www.imdb.com/title/tt0073486, 英语,133分钟
213,V字仇杀队 V for Vendetta,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1465235231.jpg, 美国 / 英国 / 德国,2005-12-11(BNAT电影节),詹姆斯·麦克特格,"['娜塔莉·波特曼', '雨果·维文', '斯蒂芬·瑞', '斯蒂芬·弗雷', '约翰·赫特', '蒂姆·皮戈特-史密斯', '鲁珀特·格雷夫斯', '罗杰·阿拉姆', '本·迈尔斯', '西妮德·库萨克', '娜塔莎·怀特曼', '约翰·斯坦丁', '埃迪·马森', '克里夫·阿什伯恩', 'Emma Field-Rayner', '伊安·布尔费尔德', '马克·菲尼克斯', 'Alister Mazzotti', '比莉·库克', '盖伊·亨利', '科斯马·肖', 'Megan Gay', 'Roderic Culver', 'Tara Hacking', '安迪·莱什利兹', '查德·斯塔赫斯基', '布拉德利·斯蒂夫·福特', '马德琳·拉基克-普拉特', '塞丽娜·贾尔斯', '卡斯腾·海斯', '伊莫琴·普茨', '劳拉·格林伍德', 'Kyra Meyer', '玛丽·萧克莱 ', '理查德·莱恩', 'Michael Simkins']",8.9,"
                                　　未来的英国社会处于极权统治的高压下，不能容许同性恋者、异教徒等社会角色的存在，人民在黑暗政权下苟延残喘。
                                    
                                　　这晚，年轻女子艾薇（娜塔丽·波特曼 Natalie Portman饰）身陷险境，幸得V（雨果·维文 Hugo Weaving饰）相助。V是一个永远带着面具的神秘男子，拥有高智商和超凡战斗力。V继承了前革命英雄的使命，为了推翻荒唐极权的统治阶层，他成立了神秘的地下组织，摧毁了伦敦的标志性建筑，点燃了反政府的熊熊烈火。
                                    
                                　　艾薇和V深入接触，不仅得知了V的神秘使命，还渐渐发现原来自己的身世，注定了自己和V是同一条阵线的人。
                        ",剧情/动作/科幻/惊悚,https://www.imdb.com/title/tt0434409, 英语,132分钟
214,本杰明·巴顿奇事 The Curious Case of Benjamin Button,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg, 美国,2008-12-25(美国),大卫·芬奇,"['凯特·布兰切特', '布拉德·皮特', '朱莉娅·奥蒙德', '芳妮·A·钱勃丝', '伊莱亚斯·科泰斯', '杰森·弗莱明', '大卫·詹森', '蒂尔达·斯文顿', '艾丽·范宁', '乔安娜·塞勒', '乔什·斯图沃特', '丹尼·文森', '塔拉吉·P·汉森', '马赫沙拉·阿里', '菲奥娜·黑尔', '唐娜·杜普兰提尔', '兰斯·E·尼克尔斯', '特德·曼森', '克莱·卡伦', '菲利斯·萨莫维尔', '杰瑞德·哈里斯', '麦迪逊·贝蒂', '汤姆·埃沃雷特', '克里斯托弗·马克斯韦尔', '伊利亚·沃里克']",8.9,"
                                　　飓风正在侵袭美国新奥尔良，一位病危的老妇睁开了她的睡眼。老妇名叫戴茜（凯特·布兰切特饰），她叫女儿凯若琳（朱莉娅•奥蒙德饰）为她阅读一本日记。这本日记的作者叫本杰明•巴顿（布拉德•皮特饰）。本杰明出生在第一次世界大战停战之时，但生来便像个老人的他被父亲当作怪物，被遗弃在了养老院。本杰明在养老院与老人们一起生活。但谁都没有想到，本杰明逆向发育——越活越年轻！也许“越活越年轻”是某些人的梦想，但真正这样成长的本杰明却有了别人无法理解的烦恼与快乐。穿越半世纪的世界变革，本杰明身处其中，感受别人感受不到的感受。
                                    
                                　　为何母亲会让自己念这本日记？本杰明•巴顿此人与母亲有什么关系？凯若琳陷入了深深的疑惑与好奇之中。
                        ",剧情/爱情/奇幻,https://www.imdb.com/title/tt0421715, 英语 / 俄语 / 法语,166分钟
215,看不见的客人 Contratiempo,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg, 西班牙,2017-09-15(中国大陆),奥里奥尔·保罗,"['马里奥·卡萨斯', '阿娜·瓦格纳', '何塞·科罗纳多', '巴巴拉·莱涅', '弗兰塞斯克·奥雷利亚', '帕科·图斯', '大卫·塞尔瓦斯', '伊尼戈·加斯特西', '圣·耶拉莫斯', '马内尔·杜维索', '布兰卡·马丁内斯', '佩雷·布拉索', '霍尔迪·布鲁内特', '鲍比·冈萨雷斯', '玛蒂娜·乌尔塔多']",8.8,"
                                　　艾德里安（马里奥·卡萨斯 Mario Casas 饰）经营着一间科技公司，事业蒸蒸日上，家中有美丽贤惠的妻子和活泼可爱的女儿，事业家庭双丰收的他是旁人羡慕的对象。然而，野心勃勃的艾德里安并未珍惜眼前来之不易的生活，一直以来，他和一位名叫劳拉（芭芭拉·蓝妮 Bárbara Lennie 饰）的女摄影师保持着肉体关系。
                                    
                                　　某日幽会过后，两人驱车离开别墅，却在路上发生了车祸，为了掩盖事件的真相，两人决定将在车祸中死去的青年丹尼尔联同他的车一起沉入湖底。之后，劳拉遇见了一位善良的老人，老人将劳拉坏掉的车拉回家中修理，然而，令劳拉没有想到的是，这位老人，竟然就是丹尼尔的父亲。
                        ",剧情/悬疑/惊悚/犯罪,https://www.imdb.com/title/tt4857264, 西班牙语,106分钟
